# ETA — angle entre η (normale GLS) et n_i (normale surface)
# Mellado et al. (2012) Eq. 4 : η = ∇s_û(p) / ||∇s_û(p)||
# Valeurs en DEGRÉS.  0° = aligné parfaitement  180° = opposé
#
n_scales  = 15
n_points  = 10000

[ECHELLE 01]
  t             = 0.171968
  n_valid       = 10000/10000
  mean(angle°)  = 78.4819
  std(angle°)   = 43.5742
  valeurs (degrés) :
    p000894  160.0899°
    p000895   86.2193°
    p000896    3.3898°
    p000897   27.0047°
    p000898  157.7489°
    p000899   49.4852°
    p000900   18.7999°
    p000901   51.5688°
    p000902   49.0443°
    p000903   66.7922°
    p000904   38.9937°
    p000905  157.7191°
    p000906  171.9593°
    p000907   29.6493°
    p000908   44.8881°
    p000909    6.3811°
    p000910   90.0000°
    p000911   90.0000°
    p000912   90.0000°
    p000913   66.9911°
    p000914   33.2747°
    p000915   19.9224°
    p000916   41.7559°
    p000917    9.9445°
    p000918   24.7207°
    p000919   57.9858°
    p000920   21.1636°
    p000921   50.7339°
    p000922   80.2982°
    p000923   45.6772°
    p000924   90.2795°
    p000925   90.6959°
    p000926    4.0532°
    p000927   90.0000°
    p000928   90.0000°
    p000929   90.0000°
    p000930   90.0000°
    p000931   90.0000°
    p000932   90.0000°
    p000933   90.0000°
    p000934   90.0000°
    p000935   90.0000°
    p000936   90.0000°
    p000937   90.0000°
    p000938   90.0000°
    p000939   90.0000°
    p000940    5.6733°
    p000941   44.2024°
    p000942  135.6753°
    p000943  167.6891°
    p000944   43.2259°
    p000945   32.4338°
    p000946  178.1943°
    p000947   51.3934°
    p000948   74.2816°
    p000949  161.1128°
    p000950  146.1993°
    p000951    5.0413°
    p000952  153.4586°
    p000953   15.4627°
    p000954   66.1709°
    p000955  149.4415°
    p000956  114.0791°
    p000957   63.1741°
    p000958   39.9974°
    p000959  143.4750°
    p000960    8.3864°
    p000961   24.8403°
    p000962   12.9097°
    p000963   90.0000°
    p000964   90.0000°
    p000965   90.0000°
    p000966   90.0000°
    p000967   90.0000°
    p000968   90.0000°
    p000969   90.0000°
    p000970   90.0000°
    p000971   90.0000°
    p000972   90.0000°
    p000973   90.0000°
    p000974   90.0000°
    p000975   77.1951°
    p000976   39.7866°
    p000977   25.1426°
    p000978   79.2204°
    p000979  106.0760°
    p000980  156.3011°
    p000981   97.7401°
    p000982   93.5170°
    p000983   29.7531°
    p000984  104.0000°
    p000985    3.4026°
    p000986   90.0000°
    p000987   90.0000°
    p000988   90.0000°
    p000989   90.0000°
    p000990   90.0000°
    p000991   90.0000°
    p000992   90.0000°
    p000993   90.0000°
    p000994   13.6396°
    p000995  170.5747°
    p000996  151.9724°
    p000997  128.2564°
    p000998  161.0256°
    p000999   27.5135°
    p001000  128.1388°
    p001001    5.6465°
    p001002   25.7909°
    p001003  135.4108°
    p001004   19.6530°
    p001005  165.0001°
    p001006   62.1027°
    p001007  154.2030°
    p001008   23.9095°
    p001009   49.8347°
    p001010   43.3228°
    p001011   87.8302°
    p001012   89.7249°
    p001013  137.2818°
    p001014   53.1582°
    p001015   86.9139°
    p001016   39.8269°
    p001017  169.7149°
    p001018   26.8806°
    p001019   90.0000°
    p001020   90.0000°
    p001021   90.0000°
    p001022   90.0000°
    p001023   90.0000°
    p001024   90.0000°
    p001025   90.0000°
    p001026   90.0000°
    p001027   90.0000°
    p001028   90.0000°
    p001029   90.0000°
    p001030   90.0000°
    p001031   90.0000°
    p001032   90.0000°
    p001033   37.6914°
    p001034   47.6811°
    p001035    8.2994°
    p001036  168.5667°
    p001037   42.6859°
    p001038  134.9333°
    p001039  126.8026°
    p001040  168.1350°
    p001041   60.3027°
    p001042    6.6666°
    p001043   51.5637°
    p001044  150.5357°
    p001045   33.4656°
    p001046  120.5111°
    p001047   28.0699°
    p001048  148.5676°
    p001049  171.2520°
    p001050  157.3768°
    p001051  166.8398°
    p001052   67.3078°
    p001053  136.8380°
    p001054   29.0839°
    p001055   20.2460°
    p001056    5.2372°
    p001057   90.0000°
    p001058   90.0000°
    p001059   90.0000°
    p001060   90.0000°
    p001061   90.0000°
    p001062   90.0000°
    p001063   90.0000°
    p001064   90.0000°
    p001065   90.0000°
    p001066   48.3350°
    p001067   56.6007°
    p001068   69.4058°
    p001069  110.9731°
    p001070  177.4140°
    p001071  105.8007°
    p001072   37.1794°
    p001073   20.6842°
    p001074   13.3465°
    p001075   50.1760°
    p001076   16.0117°
    p001077   90.0000°
    p001078   90.0000°
    p001079   90.0000°
    p001080   90.0000°
    p001081   90.0000°
    p001082   90.0000°
    p001083   90.0000°
    p001084   90.0000°
    p001085   90.0000°
    p001086   90.0000°
    p001087   90.0000°
    p001088   90.0000°
    p001089   90.0000°
    p001090  170.0018°
    p001091   14.1998°
    p001092   48.7216°
    p001093   10.8049°
    p001094  177.5265°
    p001095   18.8969°
    p001096  129.5924°
    p001097   31.3848°
    p001098   55.8797°
    p001099   82.0376°
    p001100   74.7794°
    p001101  106.3676°
    p001102   29.3244°
    p001103   39.0377°
    p001104    7.4629°
    p001105  133.7865°
    p001106   11.8658°
    p001107   49.5175°
    p001108   81.7178°
    p001109  123.2940°
    p001110   29.9041°
    p001111  174.4149°
    p001112   90.0000°
    p001113   90.0000°
    p001114   90.0000°
    p001115   90.0000°
    p001116   90.0000°
    p001117   90.0000°
    p001118   90.0000°
    p001119   90.0000°
    p001120   90.0000°
    p001121   90.0000°
    p001122   90.0000°
    p001123   90.0000°
    p001124   90.0000°
    p001125   90.0000°
    p001126   60.3797°
    p001127  174.1510°
    p001128    7.9774°
    p001129  161.7079°
    p001130  112.8964°
    p001131   16.1579°
    p001132  149.1767°
    p001133  152.7102°
    p001134   12.4308°
    p001135   73.1039°
    p001136   19.7568°
    p001137  144.3578°
    p001138   10.1219°
    p001139   14.9043°
    p001140   17.1794°
    p001141   21.1133°
    p001142  138.7185°
    p001143   11.4569°
    p001144   14.9526°
    p001145    7.7114°
    p001146  174.1034°
    p001147  117.6251°
    p001148   22.5625°
    p001149    7.0086°
    p001150  152.2550°
    p001151   32.4843°
    p001152  158.9102°
    p001153   89.3388°
    p001154  126.4970°
    p001155   60.9467°
    p001156   96.9959°
    p001157   23.3566°
    p001158  128.2540°
    p001159    6.7445°
